time,V_actual,alpha_actual,q_actual,beta_actual,p_actual,r_actual,V_cmd,alpha_cmd,q_cmd,beta_cmd,p_cmd,r_cmd,throttle_cmd,elevator_cmd,aileron_cmd,rudder_cmd,throttle_actual,elevator_actual,aileron_actual,rudder_actual
22.7280,400.0683,0.050012,0.000257,0.000907,0.035814,0.024461,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6192,0.0033,-0.0601,-0.0276,0.6192,-0.0817,-0.0559,-0.0273
22.7320,400.0691,0.050006,0.000255,0.000888,0.034388,0.024529,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6192,0.0033,-0.0601,-0.0276,0.6192,-0.0817,-0.0601,-0.0276
22.7360,400.0700,0.050000,0.000254,0.000867,0.032922,0.024599,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6192,0.0033,-0.0601,-0.0276,0.6192,-0.0817,-0.0601,-0.0276
22.7400,400.0709,0.049994,0.000253,0.000846,0.031476,0.024669,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6192,0.0034,-0.0639,-0.0279,0.6192,-0.0817,-0.0601,-0.0276
22.7440,400.0718,0.049988,0.000251,0.000825,0.030050,0.024738,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6192,0.0034,-0.0639,-0.0279,0.6192,-0.0817,-0.0639,-0.0279
22.7480,400.0728,0.049982,0.000250,0.000803,0.028590,0.024808,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6192,0.0034,-0.0639,-0.0279,0.6192,-0.0817,-0.0639,-0.0279
22.7520,400.0738,0.049976,0.000249,0.000780,0.027150,0.024878,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6192,0.0034,-0.0672,-0.0281,0.6192,-0.0817,-0.0639,-0.0279
22.7560,400.0749,0.049971,0.000248,0.000757,0.025730,0.024948,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6192,0.0034,-0.0672,-0.0281,0.6192,-0.0816,-0.0672,-0.0281
22.7600,400.0760,0.049965,0.000246,0.000733,0.024282,0.025018,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6192,0.0034,-0.0672,-0.0281,0.6192,-0.0816,-0.0672,-0.0281
22.7640,400.0772,0.049959,0.000245,0.000709,0.022854,0.025088,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6192,0.0034,-0.0703,-0.0282,0.6192,-0.0816,-0.0672,-0.0281
22.7680,400.0784,0.049953,0.000244,0.000684,0.021446,0.025158,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6192,0.0034,-0.0703,-0.0282,0.6192,-0.0816,-0.0703,-0.0282
22.7720,400.0796,0.049947,0.000242,0.000659,0.020016,0.025228,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6192,0.0034,-0.0703,-0.0282,0.6192,-0.0816,-0.0703,-0.0282
22.7760,400.0809,0.049941,0.000241,0.000633,0.018605,0.025297,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6192,0.0035,-0.0730,-0.0282,0.6192,-0.0816,-0.0703,-0.0282
22.7800,400.0822,0.049935,0.000240,0.000606,0.017214,0.025367,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6192,0.0035,-0.0730,-0.0282,0.6192,-0.0816,-0.0730,-0.0283
22.7840,400.0836,0.049929,0.000239,0.000579,0.015805,0.025436,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6192,0.0035,-0.0730,-0.0282,0.6192,-0.0816,-0.0730,-0.0283
22.7880,400.0850,0.049923,0.000238,0.000552,0.014416,0.025504,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6192,0.0035,-0.0754,-0.0282,0.6192,-0.0816,-0.0730,-0.0283
22.7920,400.0865,0.049917,0.000237,0.000524,0.013046,0.025573,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6192,0.0035,-0.0754,-0.0282,0.6192,-0.0815,-0.0754,-0.0283
22.7960,400.0880,0.049911,0.000236,0.000495,0.011662,0.025641,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6192,0.0035,-0.0754,-0.0282,0.6192,-0.0815,-0.0754,-0.0283
22.8000,400.0896,0.049905,0.000235,0.000466,0.010299,0.025708,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6192,0.0035,-0.0776,-0.0282,0.6192,-0.0815,-0.0754,-0.0283
22.8040,400.0912,0.049899,0.000235,0.000436,0.008954,0.025775,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6175,0.0035,-0.0776,-0.0282,0.6192,-0.0815,-0.0776,-0.0282
22.8080,400.0929,0.049893,0.000234,0.000406,0.007600,0.025842,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6175,0.0035,-0.0776,-0.0282,0.6175,-0.0815,-0.0776,-0.0282
22.8120,400.0944,0.049888,0.000233,0.000375,0.006265,0.025908,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6175,0.0036,-0.0795,-0.0281,0.6175,-0.0815,-0.0776,-0.0282
22.8160,400.0961,0.049882,0.000232,0.000344,0.004949,0.025973,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6175,0.0036,-0.0795,-0.0281,0.6175,-0.0815,-0.0795,-0.0281
22.8200,400.0979,0.049876,0.000230,0.000312,0.003626,0.026038,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6175,0.0036,-0.0795,-0.0281,0.6175,-0.0815,-0.0795,-0.0281
22.8240,400.0997,0.049870,0.000230,0.000280,0.002322,0.026102,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6175,0.0036,-0.0813,-0.0279,0.6175,-0.0815,-0.0795,-0.0281
22.8280,400.1015,0.049864,0.000229,0.000247,0.001038,0.026165,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6175,0.0036,-0.0813,-0.0279,0.6175,-0.0815,-0.0813,-0.0280
22.8320,400.1034,0.049858,0.000228,0.000214,-0.000251,0.026227,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6175,0.0036,-0.0813,-0.0279,0.6175,-0.0815,-0.0813,-0.0280
22.8360,400.1054,0.049853,0.000227,0.000180,-0.001521,0.026289,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6175,0.0036,-0.0828,-0.0277,0.6175,-0.0815,-0.0813,-0.0280
22.8400,400.1074,0.049847,0.000227,0.000146,-0.002772,0.026351,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6175,0.0036,-0.0828,-0.0277,0.6175,-0.0814,-0.0828,-0.0277
22.8440,400.1095,0.049841,0.000226,0.000111,-0.004025,0.026410,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6175,0.0036,-0.0828,-0.0277,0.6175,-0.0814,-0.0828,-0.0277
22.8480,400.1117,0.049835,0.000226,0.000076,-0.005260,0.026470,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6175,0.0037,-0.0842,-0.0275,0.6175,-0.0814,-0.0828,-0.0277
22.8520,400.1139,0.049829,0.000226,0.000040,-0.006475,0.026528,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6175,0.0037,-0.0842,-0.0275,0.6175,-0.0814,-0.0842,-0.0275
22.8560,400.1161,0.049824,0.000225,0.000004,-0.007691,0.026585,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6175,0.0037,-0.0842,-0.0275,0.6175,-0.0814,-0.0842,-0.0275
22.8600,400.1185,0.049818,0.000225,-0.000032,-0.008888,0.026642,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6175,0.0037,-0.0854,-0.0272,0.6175,-0.0814,-0.0842,-0.0275
22.8640,400.1207,0.049812,0.000225,-0.000069,-0.010067,0.026698,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6175,0.0037,-0.0854,-0.0272,0.6175,-0.0814,-0.0854,-0.0272
22.8680,400.1229,0.049806,0.000224,-0.000107,-0.011244,0.026751,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6175,0.0037,-0.0854,-0.0272,0.6175,-0.0814,-0.0854,-0.0272
22.8720,400.1250,0.049801,0.000222,-0.000144,-0.012403,0.026805,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6175,0.0037,-0.0865,-0.0268,0.6175,-0.0814,-0.0854,-0.0272
22.8760,400.1270,0.049795,0.000221,-0.000183,-0.013544,0.026857,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6175,0.0037,-0.0865,-0.0268,0.6175,-0.0813,-0.0865,-0.0269
22.8800,400.1290,0.049789,0.000219,-0.000221,-0.014681,0.026908,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6175,0.0037,-0.0865,-0.0268,0.6175,-0.0813,-0.0865,-0.0269
22.8840,400.1309,0.049784,0.000216,-0.000261,-0.015801,0.026958,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6175,0.0037,-0.0875,-0.0265,0.6175,-0.0813,-0.0865,-0.0269
22.8880,400.1328,0.049778,0.000213,-0.000300,-0.016904,0.027007,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6175,0.0037,-0.0875,-0.0265,0.6175,-0.0813,-0.0875,-0.0265
22.8920,400.1346,0.049772,0.000210,-0.000340,-0.018001,0.027054,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6175,0.0037,-0.0875,-0.0265,0.6175,-0.0813,-0.0875,-0.0265
22.8960,400.1363,0.049767,0.000206,-0.000380,-0.019081,0.027100,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6175,0.0038,-0.0884,-0.0261,0.6175,-0.0813,-0.0875,-0.0265
22.9000,400.1380,0.049761,0.000202,-0.000421,-0.020145,0.027146,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6175,0.0038,-0.0884,-0.0261,0.6175,-0.0813,-0.0884,-0.0261
22.9040,400.1396,0.049755,0.000198,-0.000462,-0.021202,0.027189,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6175,0.0038,-0.0884,-0.0261,0.6175,-0.0813,-0.0884,-0.0261
22.9080,400.1412,0.049750,0.000193,-0.000503,-0.022242,0.027231,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6133,0.0038,-0.0892,-0.0257,0.6175,-0.0813,-0.0884,-0.0261
22.9120,400.1426,0.049744,0.000188,-0.000545,-0.023266,0.027273,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6133,0.0038,-0.0892,-0.0257,0.6133,-0.0812,-0.0892,-0.0257
22.9160,400.1437,0.049738,0.000182,-0.000587,-0.024283,0.027312,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6133,0.0038,-0.0892,-0.0257,0.6133,-0.0812,-0.0892,-0.0257
22.9200,400.1448,0.049732,0.000175,-0.000630,-0.025284,0.027350,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6133,0.0038,-0.0900,-0.0252,0.6133,-0.0812,-0.0892,-0.0257
22.9240,400.1458,0.049727,0.000168,-0.000673,-0.026269,0.027388,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6133,0.0038,-0.0900,-0.0252,0.6133,-0.0812,-0.0900,-0.0253
22.9280,400.1468,0.049721,0.000161,-0.000716,-0.027246,0.027423,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6133,0.0038,-0.0900,-0.0252,0.6133,-0.0812,-0.0900,-0.0253
22.9320,400.1477,0.049715,0.000153,-0.000759,-0.028207,0.027457,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6133,0.0038,-0.0907,-0.0248,0.6133,-0.0812,-0.0900,-0.0253
22.9360,400.1485,0.049710,0.000146,-0.000803,-0.029152,0.027490,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6133,0.0038,-0.0907,-0.0248,0.6133,-0.0812,-0.0907,-0.0248
22.9400,400.1493,0.049704,0.000137,-0.000847,-0.030089,0.027521,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6133,0.0038,-0.0907,-0.0248,0.6133,-0.0812,-0.0907,-0.0248
22.9440,400.1499,0.049698,0.000129,-0.000891,-0.031011,0.027551,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6133,0.0038,-0.0913,-0.0243,0.6133,-0.0812,-0.0907,-0.0248
22.9480,400.1506,0.049692,0.000120,-0.000936,-0.031917,0.027579,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6133,0.0038,-0.0913,-0.0243,0.6133,-0.0812,-0.0913,-0.0243
22.9520,400.1511,0.049686,0.000112,-0.000981,-0.032815,0.027605,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6133,0.0038,-0.0913,-0.0243,0.6133,-0.0812,-0.0913,-0.0243
22.9560,400.1516,0.049680,0.000102,-0.001026,-0.033698,0.027631,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6133,0.0038,-0.0919,-0.0238,0.6133,-0.0812,-0.0913,-0.0243
22.9600,400.1520,0.049675,0.000093,-0.001072,-0.034566,0.027655,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6133,0.0038,-0.0919,-0.0238,0.6133,-0.0812,-0.0919,-0.0239
22.9640,400.1523,0.049669,0.000084,-0.001117,-0.035425,0.027676,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6133,0.0038,-0.0919,-0.0238,0.6133,-0.0812,-0.0919,-0.0239
22.9680,400.1526,0.049663,0.000074,-0.001163,-0.036270,0.027697,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6133,0.0038,-0.0925,-0.0233,0.6133,-0.0812,-0.0919,-0.0239
22.9720,400.1527,0.049657,0.000064,-0.001209,-0.037100,0.027716,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6133,0.0038,-0.0925,-0.0233,0.6133,-0.0812,-0.0925,-0.0234
22.9760,400.1528,0.049651,0.000054,-0.001256,-0.037922,0.027733,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6133,0.0038,-0.0925,-0.0233,0.6133,-0.0812,-0.0925,-0.0234
22.9800,400.1529,0.049645,0.000044,-0.001302,-0.038729,0.027749,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6133,0.0038,-0.0931,-0.0228,0.6133,-0.0812,-0.0925,-0.0234
22.9840,400.1528,0.049639,0.000034,-0.001349,-0.039522,0.027763,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6133,0.0038,-0.0931,-0.0228,0.6133,-0.0812,-0.0931,-0.0229
22.9880,400.1527,0.049633,0.000023,-0.001396,-0.040307,0.027775,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6133,0.0038,-0.0931,-0.0228,0.6133,-0.0812,-0.0931,-0.0229
22.9920,400.1525,0.049627,0.000012,-0.001443,-0.041077,0.027786,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6133,0.0038,-0.0936,-0.0223,0.6133,-0.0812,-0.0931,-0.0229
22.9960,400.1523,0.049621,0.000002,-0.001491,-0.041834,0.027796,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6133,0.0038,-0.0936,-0.0223,0.6133,-0.0812,-0.0936,-0.0223
23.0000,400.1519,0.049615,-0.000009,-0.001538,-0.042582,0.027802,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6133,0.0038,-0.0936,-0.0223,0.6133,-0.0812,-0.0936,-0.0223
23.0040,400.1515,0.049608,-0.000020,-0.001586,-0.043317,0.027808,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6133,0.0038,-0.0941,-0.0218,0.6133,-0.0812,-0.0936,-0.0223
23.0080,400.1510,0.049602,-0.000031,-0.001634,-0.044039,0.027813,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6133,0.0038,-0.0941,-0.0218,0.6133,-0.0812,-0.0941,-0.0218
23.0120,400.1504,0.049596,-0.000043,-0.001682,-0.044752,0.027815,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6090,0.0038,-0.0941,-0.0218,0.6133,-0.0812,-0.0941,-0.0218
23.0160,400.1498,0.049590,-0.000054,-0.001730,-0.045452,0.027816,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6090,0.0038,-0.0946,-0.0212,0.6090,-0.0812,-0.0941,-0.0218
23.0200,400.1487,0.049584,-0.000066,-0.001778,-0.046140,0.027816,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6090,0.0038,-0.0946,-0.0212,0.6090,-0.0812,-0.0946,-0.0213
23.0240,400.1476,0.049577,-0.000079,-0.001827,-0.046819,0.027812,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6090,0.0038,-0.0946,-0.0212,0.6090,-0.0812,-0.0946,-0.0213
23.0280,400.1465,0.049571,-0.000091,-0.001875,-0.047485,0.027808,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6090,0.0038,-0.0951,-0.0207,0.6090,-0.0812,-0.0946,-0.0213
23.0320,400.1453,0.049565,-0.000104,-0.001924,-0.048139,0.027803,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6090,0.0038,-0.0951,-0.0207,0.6090,-0.0812,-0.0951,-0.0208
23.0360,400.1441,0.049558,-0.000117,-0.001973,-0.048785,0.027794,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6090,0.0038,-0.0951,-0.0207,0.6090,-0.0812,-0.0951,-0.0208
23.0400,400.1427,0.049552,-0.000130,-0.002021,-0.049419,0.027785,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6090,0.0038,-0.0956,-0.0202,0.6090,-0.0812,-0.0951,-0.0208
23.0440,400.1413,0.049546,-0.000142,-0.002070,-0.050040,0.027775,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6090,0.0038,-0.0956,-0.0202,0.6090,-0.0813,-0.0956,-0.0202
23.0480,400.1398,0.049539,-0.000155,-0.002119,-0.050654,0.027761,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6090,0.0038,-0.0956,-0.0202,0.6090,-0.0813,-0.0956,-0.0202
23.0520,400.1382,0.049533,-0.000168,-0.002168,-0.051256,0.027747,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6090,0.0038,-0.0960,-0.0197,0.6090,-0.0813,-0.0956,-0.0202
23.0560,400.1365,0.049526,-0.000181,-0.002218,-0.051847,0.027731,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6090,0.0038,-0.0960,-0.0197,0.6090,-0.0813,-0.0960,-0.0197
23.0600,400.1348,0.049520,-0.000193,-0.002267,-0.052430,0.027713,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6090,0.0038,-0.0960,-0.0197,0.6090,-0.0813,-0.0960,-0.0197
23.0640,400.1329,0.049513,-0.000206,-0.002316,-0.053002,0.027693,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6090,0.0037,-0.0965,-0.0192,0.6090,-0.0813,-0.0960,-0.0197
23.0680,400.1310,0.049507,-0.000219,-0.002365,-0.053562,0.027672,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6090,0.0037,-0.0965,-0.0192,0.6090,-0.0813,-0.0965,-0.0192
23.0720,400.1291,0.049500,-0.000232,-0.002414,-0.054115,0.027649,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6090,0.0037,-0.0965,-0.0192,0.6090,-0.0813,-0.0965,-0.0192
23.0760,400.1270,0.049493,-0.000245,-0.002463,-0.054658,0.027624,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6090,0.0037,-0.0970,-0.0186,0.6090,-0.0813,-0.0965,-0.0192
23.0800,400.1249,0.049487,-0.000257,-0.002513,-0.055189,0.027598,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6090,0.0037,-0.0970,-0.0186,0.6090,-0.0813,-0.0970,-0.0187
23.0840,400.1227,0.049480,-0.000270,-0.002562,-0.055714,0.027569,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6090,0.0037,-0.0970,-0.0186,0.6090,-0.0813,-0.0970,-0.0187
23.0880,400.1204,0.049473,-0.000283,-0.002611,-0.056228,0.027540,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6090,0.0037,-0.0975,-0.0181,0.6090,-0.0813,-0.0970,-0.0187
23.0920,400.1180,0.049466,-0.000295,-0.002660,-0.056731,0.027509,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6090,0.0037,-0.0975,-0.0181,0.6090,-0.0814,-0.0975,-0.0182
23.0960,400.1156,0.049460,-0.000308,-0.002709,-0.057228,0.027475,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6090,0.0037,-0.0975,-0.0181,0.6090,-0.0814,-0.0975,-0.0182
23.1000,400.1130,0.049453,-0.000320,-0.002759,-0.057715,0.027440,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6090,0.0036,-0.0980,-0.0177,0.6090,-0.0814,-0.0975,-0.0182
23.1040,400.1104,0.049446,-0.000333,-0.002808,-0.058192,0.027404,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6090,0.0036,-0.0980,-0.0177,0.6090,-0.0814,-0.0980,-0.0177
23.1080,400.1077,0.049439,-0.000345,-0.002857,-0.058662,0.027365,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6090,0.0036,-0.0980,-0.0177,0.6090,-0.0814,-0.0980,-0.0177
23.1120,400.1050,0.049432,-0.000358,-0.002906,-0.059123,0.027326,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6076,0.0036,-0.0985,-0.0172,0.6090,-0.0814,-0.0980,-0.0177
23.1160,400.1021,0.049425,-0.000370,-0.002955,-0.059574,0.027285,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6076,0.0036,-0.0985,-0.0172,0.6076,-0.0814,-0.0985,-0.0172
23.1200,400.0991,0.049418,-0.000383,-0.003003,-0.060020,0.027241,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6076,0.0036,-0.0985,-0.0172,0.6076,-0.0814,-0.0985,-0.0172
23.1240,400.0960,0.049411,-0.000395,-0.003052,-0.060455,0.027196,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6076,0.0036,-0.0990,-0.0167,0.6076,-0.0814,-0.0985,-0.0172
23.1280,400.0929,0.049404,-0.000408,-0.003101,-0.060882,0.027151,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6076,0.0036,-0.0990,-0.0167,0.6076,-0.0815,-0.0990,-0.0167
23.1320,400.0897,0.049397,-0.000420,-0.003149,-0.061303,0.027102,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6076,0.0036,-0.0990,-0.0167,0.6076,-0.0815,-0.0990,-0.0167
23.1360,400.0864,0.049390,-0.000432,-0.003198,-0.061715,0.027052,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6076,0.0035,-0.0994,-0.0162,0.6076,-0.0815,-0.0990,-0.0167
23.1400,400.0830,0.049383,-0.000444,-0.003246,-0.062118,0.027002,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6076,0.0035,-0.0994,-0.0162,0.6076,-0.0815,-0.0994,-0.0163
23.1440,400.0795,0.049376,-0.000456,-0.003294,-0.062516,0.026948,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6076,0.0035,-0.0994,-0.0162,0.6076,-0.0815,-0.0994,-0.0163
23.1480,400.0760,0.049369,-0.000468,-0.003342,-0.062905,0.026894,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6076,0.0035,-0.0999,-0.0158,0.6076,-0.0815,-0.0994,-0.0163
23.1520,400.0724,0.049362,-0.000480,-0.003390,-0.063285,0.026838,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6076,0.0035,-0.0999,-0.0158,0.6076,-0.0816,-0.0999,-0.0158
23.1560,400.0687,0.049355,-0.000492,-0.003438,-0.063662,0.026780,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6076,0.0035,-0.0999,-0.0158,0.6076,-0.0816,-0.0999,-0.0158
23.1600,400.0650,0.049347,-0.000503,-0.003486,-0.064029,0.026721,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6076,0.0034,-0.1004,-0.0153,0.6076,-0.0816,-0.0999,-0.0158
23.1640,400.0611,0.049340,-0.000515,-0.003533,-0.064388,0.026661,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6076,0.0034,-0.1004,-0.0153,0.6076,-0.0816,-0.1004,-0.0154
23.1680,400.0572,0.049333,-0.000526,-0.003580,-0.064743,0.026598,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6076,0.0034,-0.1004,-0.0153,0.6076,-0.0816,-0.1004,-0.0154
23.1720,400.0532,0.049326,-0.000538,-0.003628,-0.065090,0.026534,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6076,0.0034,-0.1009,-0.0149,0.6076,-0.0816,-0.1004,-0.0154
23.1760,400.0492,0.049318,-0.000549,-0.003675,-0.065428,0.026470,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6076,0.0034,-0.1009,-0.0149,0.6076,-0.0816,-0.1009,-0.0150
23.1800,400.0451,0.049311,-0.000560,-0.003721,-0.065763,0.026402,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6076,0.0034,-0.1009,-0.0149,0.6076,-0.0816,-0.1009,-0.0150
23.1840,400.0409,0.049304,-0.000571,-0.003768,-0.066090,0.026334,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6076,0.0034,-0.1014,-0.0145,0.6076,-0.0816,-0.1009,-0.0150
23.1880,400.0366,0.049297,-0.000582,-0.003814,-0.066409,0.026265,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6076,0.0034,-0.1014,-0.0145,0.6076,-0.0817,-0.1014,-0.0146
23.1920,400.0322,0.049289,-0.000592,-0.003861,-0.066725,0.026193,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6076,0.0034,-0.1014,-0.0145,0.6076,-0.0817,-0.1014,-0.0146
23.1960,400.0278,0.049282,-0.000603,-0.003907,-0.067033,0.026121,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6076,0.0033,-0.1019,-0.0141,0.6076,-0.0817,-0.1014,-0.0146
23.2000,400.0233,0.049275,-0.000613,-0.003952,-0.067333,0.026047,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6076,0.0033,-0.1019,-0.0141,0.6076,-0.0817,-0.1019,-0.0142
23.2040,400.0187,0.049267,-0.000624,-0.003998,-0.067631,0.025971,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6076,0.0033,-0.1019,-0.0141,0.6076,-0.0817,-0.1019,-0.0142
23.2080,400.0141,0.049260,-0.000634,-0.004043,-0.067921,0.025894,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6076,0.0033,-0.1024,-0.0137,0.6076,-0.0817,-0.1019,-0.0142
23.2120,400.0094,0.049252,-0.000644,-0.004088,-0.068204,0.025817,400.0000,0.000000,0.000000,0.000000,-0.087266,0.000000,0.6076,0.0033,-0.1024,-0.0137,0.6076,-0.0818,-0.1024,-0.0138
